node_num_list,all_real_labels_list,all_eval_label_list
85,"[100.56126403808594, 107.5927734375, 102.43878936767578, 102.80518341064453, 101.34282684326172, 100.99018096923828, 100.1181640625, 98.98069763183594, 103.53411865234375, 104.19294738769531, 99.07362365722656, 100.1181640625, 102.31690216064453, 99.16448974609375, 96.37101745605469, 97.90203094482422, 97.6427230834961, 96.4810791015625, 104.19294738769531, 100.58364868164062, 96.37101745605469, 102.80911254882812, 93.88739776611328, 95.9129409790039, 103.53411865234375, 104.19294738769531, 93.45996856689453, 95.12928771972656, 102.31690216064453, 99.92095184326172, 98.63114929199219, 96.37101745605469, 101.2945327758789, 100.4090805053711, 104.19294738769531, 98.63114929199219, 98.65859985351562, 100.1181640625, 104.19294738769531, 97.22073364257812, 99.92095184326172, 95.10871887207031, 96.53632354736328, 96.37101745605469, 96.37101745605469, 101.2945327758789, 100.58364868164062, 98.23663330078125, 100.4090805053711, 94.70254516601562, 104.19294738769531, 98.23663330078125, 98.52001190185547]","[265.9818420410156, 338.5206298828125, 271.6534118652344, 252.27896118164062, 243.50733947753906, 257.1953125, 248.57130432128906, 227.55784606933594, 274.2082824707031, 305.9983825683594, 254.09970092773438, 248.57130432128906, 250.30807495117188, 253.32424926757812, 246.486328125, 216.33056640625, 224.9151153564453, 210.02862548828125, 301.9884338378906, 245.14389038085938, 242.6639404296875, 243.3693084716797, 193.92161560058594, 223.67848205566406, 261.9414978027344, 310.7833557128906, 209.0638885498047, 203.3856201171875, 244.82252502441406, 240.248291015625, 220.25445556640625, 242.6639404296875, 272.5915222167969, 237.50587463378906, 301.9884338378906, 220.25445556640625, 223.9729766845703, 248.57130432128906, 301.9884338378906, 213.92041015625, 247.1980438232422, 197.73838806152344, 206.57379150390625, 239.7530059814453, 239.7530059814453, 254.17572021484375, 238.2310791015625, 200.5430908203125, 237.50587463378906, 191.52468872070312, 301.9884338378906, 193.9784393310547, 198.0259552001953]"
86,"[98.61614227294922, 105.25978088378906, 100.06124877929688, 100.52084350585938, 99.24734497070312, 98.32044219970703, 97.98412322998047, 97.16626739501953, 101.22039794921875, 101.85549926757812, 97.6811294555664, 97.98412322998047, 100.35662841796875, 98.67093658447266, 96.27584075927734, 95.2867202758789, 95.82774353027344, 94.28482818603516, 101.85549926757812, 97.9827880859375, 95.77741241455078, 101.22039794921875, 91.40229797363281, 94.0892105102539, 101.22039794921875, 101.85549926757812, 91.66375732421875, 93.33124542236328, 95.77741241455078, 100.06124877929688, 97.6897201538086, 96.53986358642578, 95.9947280883789, 99.0159912109375, 99.0159912109375, 101.85549926757812, 96.53986358642578, 96.8332290649414, 101.85549926757812, 94.57315826416016, 97.9827880859375, 93.90631103515625, 94.73600006103516, 95.77741241455078, 95.77741241455078, 99.0159912109375, 98.32044219970703, 101.85549926757812, 93.90631103515625, 93.81749725341797, 96.01097106933594, 96.01097106933594, 97.6897201538086]","[268.0914306640625, 345.6313781738281, 253.92459106445312, 257.86419677734375, 247.1157989501953, 245.59103393554688, 259.7568664550781, 227.65350341796875, 276.7827453613281, 311.7088317871094, 257.2845153808594, 259.7568664550781, 254.24977111816406, 246.8546905517578, 230.369140625, 215.31190490722656, 225.08175659179688, 211.14324951171875, 307.6019592285156, 255.3978271484375, 240.53736877441406, 264.4979553222656, 193.457763671875, 223.84307861328125, 264.4979553222656, 316.53826904296875, 209.22921752929688, 203.55709838867188, 237.68202209472656, 246.361083984375, 242.70578002929688, 220.288818359375, 232.9412841796875, 275.9205017089844, 257.478515625, 307.6019592285156, 220.288818359375, 224.13021850585938, 307.6019592285156, 203.97329711914062, 249.16697692871094, 205.325927734375, 206.74237060546875, 237.68202209472656, 237.68202209472656, 257.478515625, 239.92715454101562, 307.6019592285156, 205.325927734375, 204.6071319580078, 194.16433715820312, 198.55674743652344, 253.4695281982422]"
87,"[91.3825912475586, 94.176025390625, 98.455810546875, 93.74085998535156, 93.87950134277344, 90.25648498535156, 91.17936706542969, 93.75775146484375, 90.93241119384766, 89.72689056396484, 90.70816040039062, 95.63597106933594, 91.7391357421875, 87.5672836303711, 89.16483306884766, 86.93242645263672, 88.8056640625, 89.46672821044922, 87.5672836303711, 90.93241119384766, 88.92127227783203, 86.36719512939453, 92.90416717529297, 90.30864715576172, 90.79715728759766, 91.71318054199219, 91.14466094970703, 90.93241119384766, 89.44599151611328, 90.70816040039062, 88.00067901611328, 83.84449768066406, 91.17936706542969, 86.30384826660156, 90.11112976074219, 95.63597106933594, 91.17936706542969, 88.1888656616211, 88.23744201660156, 87.5795669555664, 88.84677124023438, 87.5795669555664, 85.73807525634766, 87.5672836303711, 91.14466094970703, 88.8056640625, 87.5795669555664, 87.33949279785156, 88.23744201660156, 91.14466094970703, 87.5672836303711, 90.70816040039062, 88.8056640625, 88.84677124023438]","[234.4755096435547, 278.2342529296875, 256.132568359375, 262.00274658203125, 252.3303985595703, 233.78955078125, 224.38380432128906, 258.1250915527344, 244.58370971679688, 230.83538818359375, 245.1621856689453, 254.8484649658203, 232.6604766845703, 216.9088897705078, 240.53517150878906, 229.27391052246094, 230.560302734375, 224.03164672851562, 214.13523864746094, 237.40673828125, 212.8363800048828, 211.853515625, 240.04922485351562, 235.1754608154297, 222.3594970703125, 233.07717895507812, 254.652587890625, 237.40675354003906, 204.26986694335938, 245.1621856689453, 217.83078002929688, 194.63992309570312, 227.3260955810547, 194.65029907226562, 232.26837158203125, 254.8484649658203, 224.38380432128906, 216.17697143554688, 197.33351135253906, 216.1750030517578, 221.09963989257812, 213.44772338867188, 199.29051208496094, 214.13523864746094, 254.652587890625, 219.77850341796875, 216.1750030517578, 206.70684814453125, 197.33351135253906, 258.0966796875, 214.13523864746094, 241.95040893554688, 219.77850341796875, 221.09963989257812]"
88,"[91.481201171875, 94.43563079833984, 99.32890319824219, 94.61756896972656, 94.44004821777344, 90.52445220947266, 91.70833587646484, 95.28680419921875, 91.21711730957031, 90.11873626708984, 91.64776611328125, 96.36399841308594, 92.15436553955078, 88.8298568725586, 89.67579650878906, 87.5194091796875, 89.06131744384766, 90.94539642333984, 88.14320373535156, 91.21711730957031, 89.96906280517578, 86.95303344726562, 93.05067443847656, 90.25617980957031, 90.79778289794922, 93.05067443847656, 91.3673095703125, 91.21711730957031, 90.79778289794922, 91.36505126953125, 88.42462921142578, 84.3932113647461, 92.01809692382812, 87.32522583007812, 90.52445220947266, 96.36399841308594, 91.70833587646484, 96.36399841308594, 88.8936767578125, 86.5782699584961, 88.14320373535156, 86.1055679321289, 92.69913482666016, 89.19740295410156, 91.3673095703125, 89.06131744384766, 88.8298568725586, 87.67288208007812, 89.80961608886719, 91.3673095703125, 86.5782699584961, 87.32522583007812, 89.06131744384766, 89.10112762451172, 86.5328140258789]","[240.68238830566406, 278.8131408691406, 254.91380310058594, 260.8866271972656, 248.10317993164062, 238.53536987304688, 225.1448516845703, 248.8509063720703, 244.676025390625, 234.59161376953125, 248.14572143554688, 249.93609619140625, 233.66517639160156, 224.75970458984375, 242.64219665527344, 229.28878784179688, 230.70755004882812, 223.7965087890625, 222.75662231445312, 237.50701904296875, 214.97756958007812, 212.0227813720703, 240.00082397460938, 237.22515869140625, 221.44198608398438, 228.8830108642578, 254.70205688476562, 237.50701904296875, 204.7393798828125, 234.2378692626953, 217.75010681152344, 194.81173706054688, 224.2586212158203, 194.5537109375, 236.77976989746094, 249.93609619140625, 225.1448516845703, 252.9551239013672, 221.7662353515625, 197.28480529785156, 221.54505920410156, 199.45806884765625, 225.94691467285156, 211.54823303222656, 254.7020721435547, 219.937744140625, 222.9454345703125, 206.51634216308594, 203.09275817871094, 258.1423645019531, 194.98025512695312, 194.5537109375, 219.937744140625, 228.1026153564453, 190.53692626953125]"
89,"[94.9926986694336, 97.97219848632812, 102.84869384765625, 98.86647033691406, 97.68819427490234, 95.07894134521484, 94.97010040283203, 98.2422103881836, 94.72245025634766, 93.60550689697266, 95.81561279296875, 99.89962005615234, 95.5348892211914, 93.11799621582031, 93.39923858642578, 91.73648071289062, 92.57909393310547, 93.80956268310547, 92.52360534667969, 94.72245025634766, 92.4097671508789, 89.77837371826172, 95.9695053100586, 94.53141021728516, 94.56546783447266, 95.9695053100586, 94.91901397705078, 94.72245025634766, 93.73627471923828, 95.81561279296875, 91.17086029052734, 89.21548461914062, 95.23200225830078, 89.90966796875, 94.8969497680664, 99.89962005615234, 94.97010040283203, 99.89962005615234, 93.13435363769531, 90.92295837402344, 92.53024291992188, 95.67133331298828, 94.91901397705078, 92.57909393310547, 92.53024291992188, 91.17086029052734, 93.03724670410156, 92.11698150634766, 94.91901397705078, 92.52360534667969, 86.4613265991211, 95.81561279296875, 92.57909393310547, 92.6253890991211, 90.7838363647461, 93.13116455078125]","[240.58941650390625, 279.1998596191406, 254.8070831298828, 268.735595703125, 246.83621215820312, 234.70413208007812, 225.62152099609375, 249.72848510742188, 244.82272338867188, 237.16439819335938, 250.4942169189453, 251.2366943359375, 227.89834594726562, 222.57391357421875, 243.12522888183594, 232.09361267089844, 230.854248046875, 220.9580535888672, 219.56629943847656, 237.66156005859375, 213.60629272460938, 212.0818328857422, 237.19581604003906, 237.7109832763672, 224.26693725585938, 229.0416717529297, 254.83323669433594, 237.6615753173828, 204.90447998046875, 250.4942169189453, 212.45150756835938, 207.80569458007812, 224.64263916015625, 194.99920654296875, 238.29115295410156, 251.2366943359375, 225.62152099609375, 254.25343322753906, 223.9222869873047, 197.83184814453125, 223.153076171875, 226.1000518798828, 254.833251953125, 220.0963134765625, 223.153076171875, 206.20065307617188, 203.2633056640625, 199.16136169433594, 258.27239990234375, 219.56629943847656, 190.70672607421875, 247.12667846679688, 220.0963134765625, 228.25180053710938, 190.72743225097656, 206.91989135742188]"
90,"[92.87408447265625, 95.64981842041016, 100.67440032958984, 95.444580078125, 95.25013732910156, 91.57044219970703, 92.5091781616211, 96.02698516845703, 92.58448028564453, 92.426025390625, 92.46279907226562, 97.80840301513672, 93.21222686767578, 89.1886978149414, 90.01073455810547, 88.40685272216797, 90.4290542602539, 91.08002471923828, 89.1886978149414, 92.58448028564453, 90.63841247558594, 86.46226501464844, 93.75865173339844, 91.16934967041016, 92.37954711914062, 93.76959228515625, 92.56912994384766, 92.56912994384766, 91.52281951904297, 92.46279907226562, 90.21839904785156, 85.8853988647461, 92.80445861816406, 88.05345916748047, 91.57044219970703, 92.5091781616211, 97.73283386230469, 89.79899597167969, 89.1886978149414, 87.72705078125, 87.72705078125, 92.56912994384766, 90.4290542602539, 89.86328125, 89.97332763671875, 90.60102081298828, 89.92047882080078, 92.56912994384766, 87.61821746826172, 88.05345916748047, 83.14020538330078, 93.43315887451172, 90.49185180664062, 87.44505310058594, 90.7995376586914, 95.50019073486328]","[241.02049255371094, 285.1193542480469, 255.40103149414062, 271.37408447265625, 249.63565063476562, 242.25698852539062, 225.65089416503906, 253.04771423339844, 244.69064331054688, 233.87191772460938, 253.40765380859375, 259.0428771972656, 228.32052612304688, 227.1156005859375, 245.17510986328125, 232.1177215576172, 230.99884033203125, 220.72747802734375, 224.32974243164062, 237.53726196289062, 215.64268493652344, 212.24856567382812, 237.24581909179688, 239.76405334472656, 224.4262237548828, 229.0980682373047, 254.553955078125, 257.9924621582031, 205.06744384765625, 253.40765380859375, 218.12628173828125, 207.97767639160156, 224.71939086914062, 194.9026641845703, 238.38877868652344, 225.65089416503906, 248.94752502441406, 223.9549102783203, 223.89881896972656, 198.21090698242188, 198.21090698242188, 254.553955078125, 220.25238037109375, 224.63687133789062, 207.32228088378906, 203.4307403564453, 199.327880859375, 257.9924621582031, 195.3380889892578, 194.9026641845703, 190.88343811035156, 226.1075439453125, 228.40176391601562, 190.90371704101562, 207.08331298828125, 211.0427703857422]"
91,"[98.0506591796875, 102.05722045898438, 106.26942443847656, 103.54226684570312, 101.71344757080078, 99.06208038330078, 98.96690368652344, 101.82158660888672, 98.84538269042969, 97.3586196899414, 100.3921890258789, 103.4056625366211, 99.27503204345703, 96.4847183227539, 97.94547271728516, 96.23420715332031, 96.44071197509766, 97.88861846923828, 96.4847183227539, 98.77350616455078, 95.42489624023438, 94.30541229248047, 99.90747833251953, 99.04585266113281, 97.44256591796875, 98.96690368652344, 99.5814208984375, 99.08629608154297, 97.30220794677734, 96.44071197509766, 100.13770294189453, 94.69828033447266, 93.7587890625, 99.29710388183594, 98.83385467529297, 94.69828033447266, 97.44256591796875, 103.35774993896484, 97.6624526977539, 96.80755615234375, 99.08629608154297, 97.9420166015625, 96.57740020751953, 96.80755615234375, 94.69828033447266, 97.05181121826172, 94.52629089355469, 98.77350616455078, 94.52629089355469, 96.4847183227539, 90.94187927246094, 99.21855926513672, 100.3921890258789, 95.26305389404297, 96.57740020751953, 101.1005859375, 100.3921890258789]","[254.4610595703125, 280.44085693359375, 255.27291870117188, 268.8465270996094, 252.90362548828125, 235.94342041015625, 226.4455108642578, 250.6889190673828, 237.05691528320312, 239.42620849609375, 248.6483154296875, 259.2579345703125, 233.8109893798828, 222.16697692871094, 241.96075439453125, 232.5302734375, 221.2399444580078, 226.02752685546875, 219.38475036621094, 239.8922882080078, 202.81887817382812, 212.41232299804688, 234.5175323486328, 236.5530242919922, 216.6047821044922, 229.3843231201172, 229.45266723632812, 261.3439636230469, 205.22900390625, 221.2399444580078, 233.52938842773438, 210.54342651367188, 208.14637756347656, 225.3039093017578, 234.5018768310547, 204.30599975585938, 210.36277770996094, 249.15016174316406, 224.3757781982422, 225.5235595703125, 257.9060974121094, 215.13351440429688, 220.25588989257812, 225.52359008789062, 204.3059844970703, 203.59690856933594, 195.51336669921875, 239.8922882080078, 195.51336669921875, 219.38475036621094, 191.0567626953125, 226.5480499267578, 245.29893493652344, 191.07923889160156, 220.25592041015625, 211.1996307373047, 245.29893493652344]"
92,"[99.08964538574219, 103.07372283935547, 107.99816131591797, 105.33728790283203, 102.93334197998047, 100.87203216552734, 100.19324493408203, 103.78929901123047, 99.96467590332031, 98.12195587158203, 102.18473052978516, 105.13663482666016, 100.79508209228516, 98.14564514160156, 100.53208923339844, 98.78667449951172, 97.55821228027344, 99.0497817993164, 98.14564514160156, 100.20903778076172, 97.63739013671875, 97.37688446044922, 102.18708038330078, 101.14653015136719, 99.72846984863281, 100.19324493408203, 101.19190979003906, 99.86949920654297, 97.55821228027344, 101.88224029541016, 95.6021499633789, 94.89339447021484, 100.47219848632812, 100.61691284179688, 99.72846984863281, 104.83317565917969, 99.7330093383789, 98.55494689941406, 98.14490509033203, 102.18473052978516, 99.6972427368164, 98.14564514160156, 98.55494689941406, 95.6021499633789, 98.2481918334961, 96.28643035888672, 99.86949920654297, 96.28643035888672, 98.14564514160156, 95.1057357788086, 101.19190979003906, 97.67383575439453, 97.34098815917969, 97.67383575439453, 98.36691284179688, 102.40032196044922, 102.18473052978516, 102.40032196044922]","[261.5597229003906, 284.197265625, 255.88156127929688, 266.74951171875, 251.75634765625, 234.53701782226562, 226.9184112548828, 254.59625244140625, 240.9458465576172, 245.37271118164062, 249.09542846679688, 260.9183654785156, 228.78392028808594, 219.03216552734375, 232.96331787109375, 226.37832641601562, 223.43199157714844, 221.42843627929688, 216.2639923095703, 271.3684997558594, 214.09327697753906, 213.12416076660156, 234.468017578125, 236.91502380371094, 216.7545928955078, 229.85646057128906, 232.8626708984375, 245.50123596191406, 223.43197631835938, 233.89468383789062, 212.57940673828125, 195.48562622070312, 225.6828155517578, 234.8131866455078, 210.51759338378906, 240.5866241455078, 224.53526306152344, 225.68154907226562, 216.40968322753906, 245.7509765625, 215.29061889648438, 216.2639923095703, 225.68154907226562, 206.34164428710938, 203.7620849609375, 195.68392944335938, 245.50123596191406, 195.68392944335938, 216.2639923095703, 195.50189208984375, 226.30545043945312, 223.1633758544922, 191.25257873535156, 223.1633758544922, 207.4000701904297, 206.71615600585938, 245.7509765625, 206.71615600585938]"
93,"[103.65080261230469, 106.377685546875, 103.29049682617188, 98.15373992919922, 98.90054321289062, 99.67100524902344, 96.3139877319336, 98.85610961914062, 98.2680892944336, 102.68550109863281, 99.94341278076172, 95.22576904296875, 97.65946197509766, 95.22576904296875, 98.1637191772461, 96.50133514404297, 95.22576904296875, 95.92193603515625, 95.22576904296875, 103.2029037475586, 94.58602905273438, 94.59503173828125, 96.7835464477539, 100.69017791748047, 95.44707489013672, 97.42674255371094, 96.848388671875, 103.2029037475586, 94.57225036621094, 96.3139877319336, 100.76876831054688, 101.33989715576172, 94.02462005615234, 96.98672485351562, 99.49217987060547, 97.76982116699219, 95.78406524658203, 98.48865509033203, 97.82097625732422, 103.2029037475586, 98.93135833740234, 95.22576904296875, 103.2029037475586, 97.07740020751953, 94.78114318847656, 95.53736114501953, 92.96565246582031, 103.07516479492188, 97.06710815429688, 92.07099151611328, 91.25186920166016, 100.30254364013672, 103.2029037475586, 100.87734985351562, 95.2118911743164, 93.38658142089844, 100.30254364013672, 93.38658142089844, 95.19731140136719]","[255.9341278076172, 292.9821472167969, 261.7100524902344, 257.3788757324219, 246.91531372070312, 237.84613037109375, 228.81838989257812, 257.0355224609375, 260.15374755859375, 255.39437866210938, 237.00401306152344, 225.98721313476562, 226.99131774902344, 229.098876953125, 245.04339599609375, 230.01600646972656, 225.98721313476562, 219.3056640625, 225.98721313476562, 267.6678161621094, 215.7262725830078, 214.0670928955078, 243.55894470214844, 242.8088836669922, 226.15512084960938, 221.62991333007812, 238.61708068847656, 267.6678161621094, 211.48648071289062, 228.81838989257812, 251.93994140625, 242.47525024414062, 209.929443359375, 227.79258728027344, 242.21832275390625, 211.14756774902344, 223.06082153320312, 212.74270629882812, 222.4528045654297, 264.2292785644531, 201.37986755371094, 225.98721313476562, 264.2292785644531, 219.61187744140625, 204.8988037109375, 197.3046112060547, 201.35415649414062, 243.42015075683594, 216.032470703125, 197.17245483398438, 192.92555236816406, 246.23480224609375, 264.2292785644531, 225.45849609375, 203.37969970703125, 210.11878967285156, 246.23480224609375, 210.1187744140625, 198.03285217285156]"
94,"[106.74991607666016, 109.5183334350586, 105.9854507446289, 104.72896575927734, 102.19833374023438, 100.98265075683594, 99.58201599121094, 102.2275161743164, 101.5595932006836, 105.69730377197266, 102.79389953613281, 98.4992904663086, 99.25155639648438, 98.4992904663086, 101.03590393066406, 99.36869812011719, 98.4992904663086, 97.52438354492188, 98.4992904663086, 106.08528900146484, 96.19985961914062, 97.48023986816406, 99.6048583984375, 103.02427673339844, 98.27869415283203, 98.9903564453125, 99.67286682128906, 106.30937194824219, 97.4060287475586, 99.58201599121094, 103.84107208251953, 104.36040496826172, 96.91838073730469, 99.58201599121094, 101.81129455566406, 100.5723876953125, 99.11180877685547, 101.69294738769531, 99.82354736328125, 106.31656646728516, 101.89891815185547, 98.4992904663086, 106.31656646728516, 103.83808135986328, 99.82354736328125, 97.50457000732422, 95.80477142333984, 106.31656646728516, 97.50457000732422, 93.6275405883789, 94.08887481689453, 99.26351165771484, 104.0596694946289, 99.242919921875, 96.74995422363281, 96.68254852294922, 103.0885238647461, 96.68254852294922, 96.6856460571289, 106.31656646728516]","[256.1333923339844, 290.04351806640625, 262.330322265625, 261.01727294921875, 251.8460235595703, 243.15296936035156, 228.2388458251953, 251.10171508789062, 261.1695251464844, 255.6819610595703, 240.2172088623047, 226.79095458984375, 229.5763397216797, 229.90145874023438, 248.24098205566406, 230.00576782226562, 226.79095458984375, 219.21334838867188, 226.79095458984375, 243.71995544433594, 215.88429260253906, 214.2248992919922, 239.2988739013672, 242.84994506835938, 226.52027893066406, 224.94932556152344, 234.36228942871094, 243.71998596191406, 211.9429931640625, 228.2388458251953, 251.99757385253906, 242.6169891357422, 210.09201049804688, 231.1736602783203, 240.8241424560547, 211.0894317626953, 223.54563903808594, 220.4674835205078, 223.1074676513672, 264.5807800292969, 201.538330078125, 229.90145874023438, 264.58074951171875, 225.60830688476562, 223.1074676513672, 197.47230529785156, 201.5138702392578, 268.01434326171875, 197.47230529785156, 197.3358917236328, 193.0921173095703, 228.17953491210938, 225.60830688476562, 193.07403564453125, 203.17922973632812, 210.2730255126953, 250.83993530273438, 210.2730255126953, 197.72064208984375, 264.58074951171875]"
95,"[111.52079772949219, 114.4255142211914, 111.55091094970703, 106.80519104003906, 107.658935546875, 106.6829605102539, 105.05917358398438, 106.45073699951172, 106.90271759033203, 111.22602844238281, 108.2305679321289, 103.85882568359375, 104.03817749023438, 103.85882568359375, 106.50562286376953, 104.75068664550781, 103.85882568359375, 102.67414855957031, 103.85882568359375, 111.1885986328125, 100.20620727539062, 102.8307876586914, 103.47286224365234, 108.42660522460938, 102.110107421875, 104.09983825683594, 103.47286224365234, 111.25191497802734, 102.110107421875, 105.05917358398438, 108.42660522460938, 108.78955078125, 102.27880096435547, 105.05917358398438, 106.51280212402344, 106.01929473876953, 104.49101257324219, 106.19014739990234, 103.89737701416016, 111.25191497802734, 103.89737701416016, 106.19014739990234, 103.85882568359375, 108.95620727539062, 104.58668518066406, 108.78955078125, 99.64961242675781, 111.1885986328125, 102.32693481445312, 104.06430053710938, 99.443359375, 103.83292388916016, 108.5611801147461, 111.25191497802734, 108.95620727539062, 102.06378173828125, 108.5611801147461, 102.06378173828125, 101.8418960571289, 111.25191497802734, 99.64961242675781]","[250.6905517578125, 286.707763671875, 261.9328918457031, 258.08111572265625, 250.1060333251953, 239.75143432617188, 228.5072784423828, 251.97706604003906, 261.3558349609375, 245.3462677001953, 237.2969207763672, 226.93069458007812, 229.90390014648438, 230.04013061523438, 245.32041931152344, 230.31146240234375, 226.93069458007812, 222.95892333984375, 226.93069458007812, 244.00941467285156, 204.8688201904297, 214.3834686279297, 239.4396514892578, 243.62887573242188, 226.66903686523438, 221.6858673095703, 233.66326904296875, 268.34576416015625, 219.23513793945312, 228.5072784423828, 240.7057342529297, 235.89971923828125, 210.25527954101562, 231.44065856933594, 239.5963897705078, 211.45755004882812, 223.7007598876953, 213.04360961914062, 217.24148559570312, 264.9168701171875, 217.24148559570312, 208.65505981445312, 230.04013061523438, 225.7567138671875, 220.84666442871094, 229.70108032226562, 201.67002868652344, 244.00941467285156, 198.11001586914062, 215.94752502441406, 193.2587432861328, 228.3223876953125, 246.4937744140625, 264.9168701171875, 225.7567138671875, 210.4273223876953, 246.4937744140625, 210.4273223876953, 198.3579864501953, 264.9168701171875, 194.98773193359375]"
96,"[110.197265625, 115.95471954345703, 109.36875915527344, 108.35413360595703, 105.93538665771484, 104.7416763305664, 103.14425659179688, 104.68743133544922, 105.30668640136719, 112.81234741210938, 106.27316284179688, 102.21831512451172, 102.761962890625, 102.21831512451172, 104.8788833618164, 102.66732788085938, 102.21831512451172, 101.07928466796875, 102.21831512451172, 112.72969818115234, 98.71749114990234, 102.11375427246094, 102.44194030761719, 106.34068298339844, 100.15847778320312, 102.49583435058594, 102.38801574707031, 112.72969818115234, 101.03614807128906, 103.14425659179688, 107.11901092529297, 110.3082275390625, 99.439697265625, 103.14425659179688, 105.01554107666016, 104.0091323852539, 101.98539733886719, 104.9814224243164, 102.77215576171875, 112.82515716552734, 103.14425659179688, 102.36906433105469, 104.84671020507812, 103.00756072998047, 110.41214752197266, 102.77215576171875, 110.3082275390625, 100.48493194580078, 112.72969818115234, 100.48493194580078, 102.09869384765625, 102.36906433105469, 110.41214752197266, 102.50164794921875, 110.41214752197266, 100.27193450927734, 99.71707916259766, 100.21498107910156, 112.82515716552734, 98.54386901855469, 100.77540588378906]","[252.32843017578125, 282.7455749511719, 264.1172180175781, 265.5668640136719, 252.54290771484375, 238.57432556152344, 225.07701110839844, 251.83175659179688, 260.0816345214844, 247.10556030273438, 244.720947265625, 227.1852264404297, 228.35684204101562, 230.29342651367188, 252.73526000976562, 229.50665283203125, 227.1852264404297, 225.25209045410156, 227.1852264404297, 246.2877960205078, 211.8605194091797, 214.5987091064453, 242.51747131347656, 243.67599487304688, 224.0565948486328, 222.09713745117188, 233.8094482421875, 246.2877960205078, 219.3914794921875, 225.07701110839844, 240.808837890625, 235.92892456054688, 197.47190856933594, 227.9912872314453, 238.3627166748047, 211.18807983398438, 227.70513916015625, 220.77920532226562, 221.38819885253906, 268.1654357910156, 225.07701110839844, 217.95956420898438, 208.8111114501953, 224.6443328857422, 225.76260375976562, 221.38819885253906, 229.7337646484375, 198.27456665039062, 246.2877960205078, 198.27456665039062, 216.47364807128906, 228.4619903564453, 225.76260375976562, 193.4051971435547, 225.76260375976562, 203.8444061279297, 215.77783203125, 198.5189666748047, 268.1654357910156, 195.15138244628906, 211.17515563964844]"
97,"[121.42411041259766, 117.38439178466797, 125.91156768798828, 116.08843231201172, 121.32645416259766, 115.86734771728516, 118.57157135009766, 116.21170043945312, 115.75613403320312, 121.70130157470703, 122.09976196289062, 112.71174621582031, 113.86924743652344, 112.71174621582031, 120.704833984375, 118.3150405883789, 112.71174621582031, 112.10372161865234, 112.71174621582031, 122.46231079101562, 110.70248413085938, 117.81005096435547, 113.51408386230469, 118.12510681152344, 112.11097717285156, 113.61956787109375, 113.51408386230469, 122.46231079101562, 112.11097717285156, 118.57157135009766, 118.44513702392578, 119.25023651123047, 115.081298828125, 119.23223876953125, 115.86734771728516, 119.82706451416016, 112.48883056640625, 115.85873413085938, 113.25232696533203, 122.46231079101562, 118.57157135009766, 113.93197631835938, 122.46231079101562, 113.53589630126953, 122.46231079101562, 113.25232696533203, 119.25023651123047, 116.92813873291016, 109.53823852539062, 115.97383880615234, 113.25232696533203, 108.09019470214844, 122.46231079101562, 122.46231079101562, 113.48648834228516, 111.38420104980469, 110.19770050048828, 111.3226089477539, 122.46231079101562, 109.53823852539062, 111.28496551513672, 111.6316146850586]","[257.2762451171875, 246.57528686523438, 337.00579833984375, 274.2817687988281, 247.1091766357422, 239.41253662109375, 239.8758544921875, 259.90692138671875, 267.6026916503906, 248.6103057861328, 251.94358825683594, 225.82568359375, 228.2540740966797, 228.9810028076172, 260.7181396484375, 251.11692810058594, 225.82568359375, 221.53311157226562, 225.82568359375, 291.83258056640625, 220.07577514648438, 213.45643615722656, 244.26170349121094, 246.66270446777344, 225.27597045898438, 221.98829650878906, 238.5054473876953, 291.83258056640625, 217.86373901367188, 239.8758544921875, 259.8150634765625, 248.4340362548828, 196.26109313964844, 234.77105712890625, 240.4361572265625, 243.0604705810547, 226.32640075683594, 214.85836791992188, 217.743408203125, 287.8594055175781, 239.8758544921875, 220.79844665527344, 291.83258056640625, 223.2642822265625, 287.8594055175781, 217.743408203125, 242.22238159179688, 204.29893493652344, 200.44790649414062, 221.39207458496094, 217.00489807128906, 201.8038330078125, 287.8594055175781, 287.8594055175781, 192.05169677734375, 202.65969848632812, 214.40097045898438, 197.233642578125, 287.8594055175781, 193.8087921142578, 209.79591369628906, 196.94903564453125]"
